Country,Status,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,BMI_Category,Region
Australia,Developed,2013.0,82.5,61.0,1.0,9.87,11734.85381,91.0,158.0,65.5,0.9999999999999929,91.0,9.36,91.0,0.10000000000000009,67792.3386,23117353.0,0.5999999999999996,0.5999999999999996,0.933,20.3,Severe obesity,Oceania
Australia,Developed,2012.0,82.3,61.0,1.0,10.03,11714.99858,91.0,199.0,65.0,0.9999999999999929,92.0,9.36,92.0,0.10000000000000009,67677.63477,22728254.0,0.5999999999999996,0.5999999999999996,0.93,20.1,Severe obesity,Oceania
Australia,Developed,2011.0,82.0,63.0,1.0,10.3,10986.26527,92.0,190.0,64.4,0.9999999999999929,92.0,9.2,92.0,0.10000000000000009,62245.129,223424.0,0.5999999999999996,0.5999999999999996,0.927,19.8,Severe obesity,Oceania
Australia,Developed,2010.0,81.9,64.0,1.0,10.52,8875.786493,92.0,70.0,63.89999999999999,0.9999999999999929,92.0,9.2,92.0,0.10000000000000009,51874.848,223175.0,0.7000000000000002,0.5999999999999996,0.927,19.5,Severe obesity,Oceania
Australia,Developed,2009.0,81.7,66.0,1.0,10.62,7172.275229,94.0,104.0,63.4,0.9999999999999929,92.0,9.5,92.0,0.10000000000000009,42742.99897999999,216917.0,0.7000000000000002,0.5999999999999996,0.925,19.1,Severe obesity,Oceania
Australia,Developed,2008.0,81.3,66.0,1.0,10.76,8547.292357,94.0,65.0,62.9,0.9999999999999929,92.0,8.78,92.0,0.10000000000000009,49664.6854,212492.0,0.7000000000000002,0.5999999999999996,0.921,19.1,Severe obesity,Oceania
Australia,Developed,2007.0,81.3,66.0,1.0,10.56,872.5986092,94.0,11.0,62.5,2.0,92.0,8.53,92.0,0.10000000000000009,4991.98289,28276.0,0.7000000000000002,0.5999999999999996,0.918,19.0,Severe obesity,Oceania
Australia,Developed,2006.0,81.2,66.0,1.0,10.31,6187.062017,95.0,0.0,62.0,2.0,92.0,8.49,92.0,0.10000000000000009,36118.28381,26979.0,0.7000000000000002,0.5999999999999996,0.915,20.3,Severe obesity,Oceania
Australia,Developed,2005.0,81.0,67.0,1.0,10.3,579.1331637,95.0,10.0,61.5,2.0,92.0,8.45,92.0,0.10000000000000009,3416.71483,23948.0,0.7000000000000002,0.5999999999999996,0.91,20.3,Severe obesity,Oceania
Australia,Developed,2004.0,86.0,69.0,1.0,9.84,588.568371,95.0,70.0,6.899999999999999,0.9999999999999929,92.0,8.57,92.0,0.10000000000000009,3472.3797700000005,21274.0,0.7000000000000002,0.5999999999999996,0.908,20.7,Underweight,Oceania
Australia,Developed,2003.0,83.0,71.0,1.0,9.97,3829.550928,95.0,91.0,6.300000000000001,0.9999999999999929,92.0,8.32,93.0,0.10000000000000009,23465.385589999998,198954.0,0.7000000000000002,0.7000000000000002,0.905,20.6,Underweight,Oceania
Australia,Developed,2002.0,79.9,73.0,1.0,9.84,46.38718189999997,95.0,32.0,59.6,2.0,92.0,8.39,92.0,0.10000000000000009,281.81762999999955,196514.0,0.7000000000000002,0.7000000000000002,0.902,20.1,Severe obesity,Oceania
Australia,Developed,2001.0,79.9,75.0,1.0,9.53,3064.301144,94.0,141.0,59.0,2.0,91.0,8.18,92.0,0.10000000000000009,19517.84168,19413.0,0.7000000000000002,0.7000000000000002,0.899,20.5,Severe obesity,Oceania
Australia,Developed,2000.0,79.5,78.0,1.0,10.17,347.18736,24.999999999999986,108.0,58.2,2.0,9.0,8.8,9.0,0.10000000000000009,2169.9210000000003,19153.0,0.7000000000000002,0.7000000000000002,0.897,20.4,Severe obesity,Oceania
Austria,Developed,2015.0,81.5,65.0,0.0,11.351999999999999,0.0,93.0,309.0,57.6,0.0,93.0,9.932,93.0,0.10000000000000009,43665.947,8633169.0,1.8999999999999995,2.1,0.892,15.9,Severe obesity,Europe
Austria,Developed,2014.0,81.4,66.0,0.0,12.32,8350.193523,98.0,117.0,57.1,0.0,98.0,11.21,98.0,0.10000000000000009,51322.63996999999,8541575.0,1.7999999999999998,2.0,0.892,15.9,Severe obesity,Europe
Austria,Developed,2013.0,81.1,68.0,0.0,11.82,90.58501176000004,95.0,0.0,56.6,0.0,95.0,11.14,95.0,0.10000000000000009,554.7153200000002,8479375.0,1.7999999999999998,2.0,0.887,15.7,Severe obesity,Europe
Austria,Developed,2012.0,88.0,7.0,0.0,12.26,7878.372355,92.0,36.0,56.1,0.0,92.0,11.17,92.0,0.10000000000000009,48333.57273,8429991.0,1.7999999999999998,2.0,0.884,15.7,Severe obesity,Europe
Austria,Developed,2011.0,88.0,73.0,0.0,12.04,8272.306757,89.0,68.0,55.7,0.0,89.0,1.94,89.0,0.10000000000000009,51126.741389999996,8391643.0,1.7000000000000002,2.0,0.88,15.7,Severe obesity,Europe
Austria,Developed,2010.0,84.0,75.0,0.0,12.1,7423.228774,86.0,52.0,55.2,0.0,86.0,11.17,86.0,0.10000000000000009,46657.629,836344.0,1.7000000000000002,1.9,0.872,15.4,Severe obesity,Europe
Austria,Developed,2009.0,82.0,77.0,0.0,11.3,8053.557638,83.0,49.0,54.7,0.0,83.0,11.19,83.0,0.10000000000000009,47654.18720999999,8343323.0,1.7000000000000002,1.9,0.87,15.3,Severe obesity,Europe
Austria,Developed,2008.0,84.0,76.0,0.0,12.0,8329.731655,83.0,448.0,54.2,0.0,83.0,1.5999999999999996,83.0,0.10000000000000009,51386.37664999999,8321496.0,1.7000000000000002,1.9,0.864,15.1,Severe obesity,Europe
Austria,Developed,2007.0,81.0,8.0,0.0,12.5,7453.8644,85.0,20.0,53.7,0.0,85.0,1.4000000000000004,85.0,0.10000000000000009,46586.6525,8295487.0,1.7000000000000002,1.9,0.86,15.2,Severe obesity,Europe
Austria,Developed,2006.0,79.8,81.0,0.0,12.4,69.92899358,83.0,23.0,53.2,0.0,83.0,1.3499999999999996,83.0,0.10000000000000009,443.99360999999953,8268641.0,1.7000000000000002,1.9,0.854,15.0,Severe obesity,Europe
Austria,Developed,2005.0,79.4,85.0,0.0,12.4,5992.588029,86.0,9.0,52.7,0.0,86.0,1.5300000000000002,86.0,0.10000000000000009,38242.4252,8227829.0,1.7000000000000002,1.9,0.848,14.9,Severe obesity,Europe
Austria,Developed,2004.0,79.3,86.0,0.0,12.1,5316.877456,83.0,15.0,52.2,0.0,83.0,1.5600000000000005,83.0,0.10000000000000009,36693.4262,8171966.0,1.7000000000000002,1.9,0.841,14.7,Severe obesity,Europe
Austria,Developed,2003.0,78.8,88.0,0.0,12.2,504.4308735,83.0,90.0,51.7,0.0,84.0,1.4800000000000004,84.0,0.10000000000000009,3212.9354999999996,8121423.0,1.7000000000000002,1.9,0.837,14.7,Severe obesity,Europe
Austria,Developed,2002.0,78.7,9.0,0.0,12.5,3979.057728,81.0,0.0,51.2,0.0,82.0,1.2699999999999996,83.0,0.10000000000000009,26351.37568,881957.0,1.7000000000000002,1.9,0.847,16.1,Severe obesity,Europe
Austria,Developed,2001.0,78.6,92.0,0.0,12.4,3582.848308,44.0,0.0,5.600000000000001,0.0,83.0,1.12,84.0,0.10000000000000009,24489.73553,842293.0,1.7000000000000002,1.9,0.837,15.5,Underweight,Europe
Austria,Developed,2000.0,78.1,96.0,0.0,13.2,3557.455507,33.0,0.0,5.100000000000001,0.0,71.0,1.5999999999999996,81.0,0.10000000000000009,24517.26745,811566.0,1.7000000000000002,1.9,0.833,15.4,Underweight,Europe
Azerbaijan,Developing,2015.0,72.7,118.0,5.0,4.802,0.0,96.0,0.0,52.5,6.0,98.0,6.442,96.0,0.10000000000000009,55.313820000000305,9649341.0,2.8,2.9,0.758,12.7,Severe obesity,Asia
Azerbaijan,Developing,2014.0,72.5,119.0,5.0,0.009999999999999787,306.1824313,94.0,0.0,51.5,6.0,97.0,6.4,94.0,0.10000000000000009,7891.299776,953579.0,2.8,2.9,0.752,12.2,Severe obesity,Asia
Azerbaijan,Developing,2013.0,72.2,121.0,5.0,2.14,275.6514934,93.0,164.0,5.600000000000001,6.0,96.0,5.54,93.0,0.10000000000000009,7875.756953,941681.0,2.8,2.8,0.745,11.9,Underweight,Asia
Azerbaijan,Developing,2012.0,71.9,123.0,5.0,0.009999999999999787,285.6103912,88.0,0.0,49.7,6.0,92.0,5.37,89.0,0.10000000000000009,7496.335728,9295784.0,2.8,2.8,0.742,11.8,Severe obesity,Asia
Azerbaijan,Developing,2011.0,71.6,125.0,5.0,1.98,263.142699,84.0,0.0,48.8,6.0,91.0,5.1,87.0,0.10000000000000009,7189.691229,917382.0,2.8,2.9,0.741,11.7,Severe obesity,Asia
Azerbaijan,Developing,2010.0,71.1,13.0,5.0,1.98,246.5686008,8.0,0.0,48.0,6.0,85.0,5.33,81.0,0.10000000000000009,5842.85784,954332.0,2.8,2.9,0.737,11.7,Severe obesity,Asia
Azerbaijan,Developing,2009.0,78.0,132.0,6.0,2.0999999999999996,22.486383509999996,74.0,0.0,47.3,6.0,84.0,5.85,81.0,0.10000000000000009,495.29479100000026,8947243.0,2.8,2.9,0.728,11.6,Severe obesity,Asia
Azerbaijan,Developing,2008.0,73.0,141.0,6.0,1.1799999999999997,206.2616134,68.0,5.0,46.6,6.0,85.0,4.37,81.0,0.10000000000000009,5574.6382,87634.0,2.8,2.9,0.719,11.6,Severe obesity,Asia
Azerbaijan,Developing,2007.0,73.0,14.0,6.0,1.02,176.01071060000004,62.0,0.0,45.9,7.0,81.0,5.1,79.0,0.10000000000000009,3851.437869,85813.0,2.8,2.9,0.708,11.6,Severe obesity,Asia
Azerbaijan,Developing,2006.0,69.2,154.0,6.0,0.8500000000000001,105.6337264,52.0,222.0,45.3,7.0,8.0,6.17,78.0,0.10000000000000009,2473.85776,848455.0,2.9,2.9,0.682,10.7,Severe obesity,Asia
Azerbaijan,Developing,2005.0,68.4,162.0,6.0,0.73,81.28883084999995,49.0,1238.0,44.7,7.0,79.0,7.86,75.0,0.10000000000000009,1578.4238999999998,839185.0,2.9,3.0,0.675,11.2,Severe obesity,Asia
Azerbaijan,Developing,2004.0,68.4,154.0,6.0,0.6200000000000001,8.596804959999986,5.0,827.0,44.2,8.0,78.0,7.92,77.0,0.10000000000000009,145.21630000000005,8365.0,3.0,3.0,0.668,11.0,Severe obesity,Asia
Azerbaijan,Developing,2003.0,67.8,154.0,7.0,0.5499999999999998,42.41491183000005,51.0,1978.0,43.6,8.0,79.0,6.56,77.0,0.10000000000000009,883.6439965,82341.0,3.0,3.0,0.659,10.8,Severe obesity,Asia
Azerbaijan,Developing,2002.0,67.8,146.0,7.0,0.5499999999999998,39.33253687000001,5.0,4353.0,43.1,9.0,8.0,4.47,76.0,0.10000000000000009,763.7385800000002,817195.0,3.1,3.1,0.651,10.6,Severe obesity,Asia
Azerbaijan,Developing,2001.0,67.5,151.0,8.0,0.5099999999999998,4.104190076999998,58.400000000000006,574.0,42.6,10.0,77.0,4.48,77.0,0.10000000000000009,73.6838433999992,81112.0,3.1,3.1,0.642,10.4,Severe obesity,Asia
Azerbaijan,Developing,2000.0,66.6,16.0,9.0,0.6499999999999999,35.094626439999956,52.2,210.0,42.1,11.0,75.0,4.67,76.0,0.10000000000000009,655.9743259999996,8486.0,3.2,3.1,0.636,10.1,Severe obesity,Asia
Bahamas,Developing,2015.0,76.1,147.0,0.0,8.22,0.0,95.0,0.0,64.5,0.0,95.0,6.232,95.0,0.10000000000000009,1061.5900846000013,9872015.0,2.5,2.5,0.79,12.6,Severe obesity,Americas
Bahamas,Developing,2014.0,75.4,16.0,0.0,9.45,0.0,96.0,0.0,63.8,0.0,96.0,7.74,96.0,0.10000000000000009,8870.6762686,17395200.6,2.5,2.5,0.789,12.6,Severe obesity,Americas
Bahamas,Developing,2013.0,74.8,172.0,0.0,9.42,0.0,97.0,0.0,63.2,0.0,97.0,7.5,97.0,0.10000000000000009,2442.479732400001,11788558.399999999,2.5,2.5,0.79,12.6,Severe obesity,Americas
Bahamas,Developing,2012.0,74.9,167.0,0.0,9.5,0.0,96.0,0.0,62.6,0.0,99.0,7.43,98.0,0.19999999999999996,4514.6093418,5093938.999999998,2.5,2.5,0.789,12.6,Severe obesity,Americas
Bahamas,Developing,2011.0,75.0,162.0,0.0,9.34,0.0,95.0,0.0,62.0,0.0,97.0,7.63,98.0,0.10000000000000009,6153.9468764,4604268.600000001,2.5,2.5,0.788,12.6,Severe obesity,Americas
Bahamas,Developing,2010.0,75.0,161.0,0.0,9.19,0.0,98.0,0.0,61.3,0.0,97.0,7.44,99.0,0.19999999999999996,6153.9468764,4604268.600000001,2.5,2.5,0.788,12.6,Severe obesity,Americas
Bahamas,Developing,2009.0,74.6,168.0,0.0,9.29,0.0,95.0,0.0,6.699999999999999,0.0,97.0,7.43,96.0,0.10000000000000009,7173.0442322,5478680.2,2.5,2.5,0.791,12.6,Underweight,Americas
Bahamas,Developing,2008.0,74.5,167.0,0.0,10.15,0.0,9.0,0.0,6.100000000000001,0.0,93.0,7.3,93.0,0.10000000000000009,7026.142545,5250717.999999998,2.5,2.5,0.791,12.6,Underweight,Americas
Bahamas,Developing,2007.0,74.4,167.0,0.0,10.75,0.0,93.0,0.0,59.4,0.0,95.0,7.8,95.0,0.10000000000000009,4506.5104812,3265478.5999999996,2.5,2.5,0.79,12.5,Severe obesity,Americas
Bahamas,Developing,2006.0,74.2,171.0,0.0,11.07,0.0,96.0,0.0,58.7,0.0,94.0,6.93,95.0,0.10000000000000009,3825.880544400001,4697691.800000001,2.5,2.5,0.788,12.4,Severe obesity,Americas
Bahamas,Developing,2005.0,74.1,172.0,0.0,10.49,0.0,93.0,0.0,58.1,0.0,93.0,5.95,93.0,0.10000000000000009,2633.2025416000006,14977904.6,2.5999999999999996,2.5,0.786,12.4,Severe obesity,Americas
Bahamas,Developing,2004.0,73.8,174.0,0.0,10.1,0.0,93.0,0.0,57.4,0.0,92.0,6.2,93.0,0.10000000000000009,1743.5503746000004,7568072.800000001,2.5999999999999996,2.5,0.784,12.3,Severe obesity,Americas
Bahamas,Developing,2003.0,73.2,189.0,0.0,10.68,0.0,88.0,0.0,56.7,0.0,93.0,5.62,92.0,0.10000000000000009,1508.1199666000002,11727801.2,2.5999999999999996,2.5,0.783,12.2,Severe obesity,Americas
Bahamas,Developing,2002.0,73.1,19.0,0.0,10.85,0.0,89.0,0.0,56.0,0.0,93.0,5.26,94.0,0.10000000000000009,4330.2565694,995212.8000000007,2.5999999999999996,2.6,0.781,12.1,Severe obesity,Americas
Bahamas,Developing,2001.0,72.9,189.0,0.0,11.64,0.0,21.0,0.0,55.2,0.0,98.0,5.15,99.0,0.19999999999999996,1550.2441256000002,265368.5999999996,2.7,2.6,0.779,12.1,Severe obesity,Americas
Bahamas,Developing,2000.0,72.6,192.0,0.0,12.15,0.0,96.0,0.0,54.4,0.0,91.0,5.21,99.0,0.10000000000000009,4507.9388834,1633667.5999999996,2.7,2.6,0.0,12.0,Severe obesity,Americas
Bahrain,Developing,2015.0,76.9,69.0,0.0,0.3219999999999992,0.0,98.0,0.0,63.6,0.0,98.0,5.532,98.0,0.10000000000000009,22688.87824,33208942.400000002,6.2,6.1,0.823,14.5,Severe obesity,Asia
Bahrain,Developing,2014.0,76.8,7.0,0.0,1.5700000000000003,367.2556742,98.0,46.0,62.9,0.0,98.0,4.98,98.0,0.10000000000000009,24983.3792,27011121.0,6.1,6.0,0.82,14.5,Severe obesity,Asia
Bahrain,Developing,2013.0,76.7,7.0,0.0,1.65,3.9686959819999856,99.0,0.0,62.2,0.0,99.0,4.69,99.0,0.10000000000000009,251.18329000000085,40952031.2,6.1,6.0,0.815,14.5,Severe obesity,Asia
Bahrain,Developing,2012.0,76.5,71.0,0.0,1.7000000000000002,2211.215778,99.0,0.0,61.5,0.0,99.0,4.37,99.0,0.10000000000000009,23649.366610000005,24411482.6,6.1,6.0,0.812,14.5,Severe obesity,Asia
Bahrain,Developing,2011.0,76.1,76.0,0.0,1.6600000000000001,197.77346810000006,99.0,0.0,6.800000000000001,0.0,99.0,3.4,99.0,0.10000000000000009,2281.1242,1274374.2000000011,6.1,6.0,0.812,14.4,Underweight,Asia
Bahrain,Developing,2010.0,76.1,73.0,0.0,1.9299999999999997,266.7696122,99.0,0.0,6.100000000000001,0.0,99.0,3.64,99.0,0.10000000000000009,2722.1389,1274374.2000000011,6.0,5.9,0.81,14.4,Underweight,Asia
Bahrain,Developing,2009.0,76.0,74.0,0.0,1.9500000000000002,332.9347646,98.0,3.0,59.3,0.0,97.0,3.79,98.0,0.10000000000000009,19356.67236,31369522.2,6.0,5.9,0.814,14.4,Severe obesity,Asia
Bahrain,Developing,2008.0,75.8,76.0,0.0,2.0,231.54789120000004,97.0,2.0,58.5,0.0,97.0,3.17,97.0,0.10000000000000009,2367.56535,8134166.8,6.0,5.9,0.815,14.4,Severe obesity,Asia
Bahrain,Developing,2007.0,75.6,77.0,0.0,2.0,278.3602806,97.0,7.0,57.6,0.0,97.0,3.8,97.0,0.10000000000000009,2977.1152999999995,8215542.2,6.1,5.9,0.813,14.4,Severe obesity,Asia
Bahrain,Developing,2006.0,75.5,79.0,0.0,2.0999999999999996,170.73740269999996,98.0,3.0,56.8,0.0,98.0,3.8,98.0,0.10000000000000009,1937.9954900000002,1014511.2000000011,6.1,5.9,0.81,14.2,Severe obesity,Asia
Bahrain,Developing,2005.0,75.3,81.0,0.0,2.05,1553.468944,98.0,4.0,56.1,0.0,98.0,3.1599999999999997,98.0,0.10000000000000009,17959.17854,1759944.1999999993,6.1,5.9,0.806,14.0,Severe obesity,Asia
Bahrain,Developing,2004.0,75.2,83.0,0.0,2.16,1380.228095,98.0,11.0,55.6,0.0,98.0,3.37,98.0,0.10000000000000009,15846.47641,453378.7999999989,6.1,5.9,0.803,13.9,Severe obesity,Asia
Bahrain,Developing,2003.0,75.0,85.0,0.0,2.16,1214.558167,98.0,12.0,55.2,0.0,97.0,3.74,97.0,0.10000000000000009,14221.99259,2400266.5999999996,6.1,5.9,0.798,13.7,Severe obesity,Asia
Bahrain,Developing,2002.0,74.9,87.0,0.0,1.9900000000000002,106.43033360000004,98.0,8.0,55.0,0.0,98.0,3.89,98.0,0.10000000000000009,1312.33457,4273909.200000001,6.2,5.9,0.796,13.5,Severe obesity,Asia
Bahrain,Developing,2001.0,74.7,9.0,0.0,1.9500000000000002,1150.418063,99.0,5.0,54.8,0.0,99.0,3.8,99.0,0.10000000000000009,12868.211,2497395.4000000022,6.2,6.0,0.794,13.3,Severe obesity,Asia
Bahrain,Developing,2000.0,74.5,92.0,0.0,2.15,167.72706419999997,97.0,6.0,54.5,0.0,97.0,3.51,97.0,0.10000000000000009,13636.34668,4434882.600000001,6.2,6.0,0.786,13.2,Severe obesity,Asia
Bangladesh,Developing,2015.0,71.8,129.0,92.0,0.06200000000000028,0.0,97.0,240.0,18.3,113.0,97.0,4.3420000000000005,97.0,0.10000000000000009,121.15812000000005,1612886.0,17.9,18.3,0.575,10.2,Underweight,Asia
Bangladesh,Developing,2014.0,71.4,132.0,98.0,0.009999999999999787,10.44640333999996,97.0,289.0,17.699999999999996,121.0,97.0,2.82,97.0,0.10000000000000009,184.56542999999965,15945279.0,18.1,18.6,0.57,10.0,Underweight,Asia
Bangladesh,Developing,2013.0,71.0,135.0,104.0,0.009999999999999787,52.829864670000006,96.0,237.0,17.0,130.0,96.0,2.88,96.0,0.10000000000000009,951.8894535,157571292.0,18.3,18.8,0.565,10.0,Underweight,Asia
Bangladesh,Developing,2012.0,77.0,137.0,111.0,0.009999999999999787,59.25892569999996,94.0,1986.0,16.399999999999995,139.0,94.0,3.8,94.0,0.10000000000000009,856.3428569999996,15572753.0,18.5,19.0,0.557,9.9,Underweight,Asia
Bangladesh,Developing,2011.0,73.0,14.0,118.0,0.009999999999999787,62.34988483999996,96.0,5625.0,15.8,150.0,96.0,3.1599999999999997,96.0,0.10000000000000009,835.7893409999997,153911916.0,18.7,19.2,0.545,9.4,Underweight,Asia
Bangladesh,Developing,2010.0,69.9,142.0,126.0,0.009999999999999787,62.65945432000001,94.0,788.0,15.199999999999996,161.0,94.0,3.6,94.0,0.10000000000000009,757.6717571999998,15214912.0,18.9,19.4,0.535,8.9,Underweight,Asia
Bangladesh,Developing,2009.0,69.5,144.0,135.0,0.009999999999999787,53.26400378000005,97.0,718.0,14.600000000000001,173.0,97.0,2.91,97.0,0.10000000000000009,681.125368,1545478.0,19.1,19.7,0.523,8.4,Underweight,Asia
Bangladesh,Developing,2008.0,69.1,147.0,144.0,0.009999999999999787,42.48865034000005,96.0,2660.0,13.999999999999996,186.0,96.0,2.85,96.0,0.10000000000000009,615.7775411000002,14885814.0,19.3,19.9,0.52,8.6,Underweight,Asia
Bangladesh,Developing,2007.0,68.6,151.0,154.0,0.009999999999999787,46.365367030000016,95.0,2924.0,13.5,201.0,96.0,2.8,94.0,0.10000000000000009,541.651484,147139191.0,19.5,2.1,0.513,8.6,Underweight,Asia
Bangladesh,Developing,2006.0,68.2,152.0,164.0,0.009999999999999787,42.33045489999995,86.0,6192.0,13.0,215.0,95.0,2.8,94.0,0.10000000000000009,494.5146599999998,1453684.0,19.7,2.3,0.506,8.4,Underweight,Asia
Bangladesh,Developing,2005.0,67.8,155.0,174.0,0.009999999999999787,38.054620020000016,45.0,25934.0,12.5,231.0,94.0,2.68,93.0,0.10000000000000009,484.15547100000003,14343111.0,19.9,2.5,0.499,8.2,Underweight,Asia
Bangladesh,Developing,2004.0,67.3,158.0,185.0,0.009999999999999787,4.114696669999944,11.0,9743.0,12.0,247.0,88.0,2.62,99.0,0.10000000000000009,46.75791670000035,14137489.0,2.1,2.7,0.491,8.1,Underweight,Asia
Bangladesh,Developing,2003.0,66.8,161.0,196.0,0.009999999999999787,35.484589570000026,5.0,4067.0,11.599999999999998,264.0,9.0,2.51,87.0,0.10000000000000009,432.7388971999999,139191.0,2.3,2.9,0.484,7.9,Underweight,Asia
Bangladesh,Developing,2002.0,66.3,164.0,207.0,0.009999999999999787,0.39722876400003315,48.60000000000001,3484.0,11.2,280.0,83.0,2.59,83.0,0.10000000000000009,4.613574500000141,1366667.0,2.5,21.1,0.476,7.7,Underweight,Asia
Bangladesh,Developing,2001.0,65.8,168.0,219.0,0.009999999999999787,3.395069780999961,48.60000000000001,4414.0,1.7999999999999972,298.0,85.0,2.47,85.0,0.10000000000000009,42.5981152000013,1341716.0,2.7,21.3,0.468,7.5,Underweight,Asia
Bangladesh,Developing,2000.0,65.3,173.0,231.0,0.009999999999999787,3.6963305100000525,49.2,5098.0,1.3999999999999986,316.0,83.0,2.33,82.0,0.10000000000000009,45.633710000000974,131581243.0,2.9,21.5,0.459,7.3,Underweight,Asia
Barbados,Developing,2015.0,75.5,98.0,0.0,8.24,0.0,97.0,0.0,54.5,0.0,97.0,8.15,97.0,0.10000000000000009,15557.8381,9204240.0,3.8,3.7,0.794,15.3,Severe obesity,Americas
Barbados,Developing,2014.0,75.4,1.0,0.0,8.82,294.9056584,94.0,0.0,53.7,0.0,95.0,7.47,94.0,0.10000000000000009,15359.66971,9630408.2,3.8,3.7,0.793,15.3,Severe obesity,Americas
Barbados,Developing,2013.0,75.2,11.0,0.0,8.74,263.0372838,91.0,0.0,53.0,0.0,91.0,7.57,91.0,0.10000000000000009,15472.7814,1715613.5999999996,3.8,3.8,0.792,15.3,Severe obesity,Americas
Barbados,Developing,2012.0,75.1,12.0,0.0,8.61,260.0043858,87.0,0.0,52.2,0.0,88.0,7.43,87.0,0.10000000000000009,15384.874900000003,1715613.6000000015,3.8,3.8,0.785,15.3,Severe obesity,Americas
Barbados,Developing,2011.0,74.9,14.0,0.0,8.51,173.98256290000006,91.0,0.0,51.4,0.0,91.0,6.67,91.0,0.10000000000000009,15534.1574,1592437.5999999996,3.8,3.8,0.78,15.5,Severe obesity,Americas
Barbados,Developing,2010.0,74.7,16.0,0.0,8.41,154.9630863,86.0,0.0,5.700000000000003,0.0,9.0,6.17,86.0,0.10000000000000009,1595.9123199999995,3395291.4000000004,3.8,3.8,0.781,15.8,Underweight,Americas
Barbados,Developing,2009.0,74.6,19.0,0.0,8.46,327.1618128,93.0,0.0,49.9,0.0,93.0,6.21,93.0,0.10000000000000009,16523.32388,1524496.6000000015,3.8,3.8,0.779,15.5,Severe obesity,Americas
Barbados,Developing,2008.0,74.4,111.0,0.0,8.95,25.522771120000016,85.0,0.0,49.2,0.0,85.0,6.1,85.0,0.10000000000000009,1657.3228,1100935.0000000019,3.9,3.9,0.775,15.3,Severe obesity,Americas
Barbados,Developing,2007.0,74.2,113.0,0.0,8.47,1641.30981,93.0,0.0,48.4,0.0,93.0,5.64,93.0,0.10000000000000009,16462.48556,2336272.200000001,3.9,3.9,0.771,15.0,Severe obesity,Americas
Barbados,Developing,2006.0,74.1,115.0,0.0,8.39,181.50008560000003,84.0,0.0,47.7,0.0,85.0,5.27,84.0,0.10000000000000009,15646.5591,3701386.6000000015,4.0,3.9,0.766,14.8,Severe obesity,Americas
Barbados,Developing,2005.0,73.9,117.0,0.0,8.01,1311.440423,92.0,0.0,46.9,0.0,91.0,5.38,92.0,0.10000000000000009,14223.86576,12977344.4,4.0,4.0,0.761,14.6,Severe obesity,Americas
Barbados,Developing,2004.0,73.8,119.0,0.0,7.68,166.00834429999998,93.0,0.0,46.2,0.0,93.0,5.71,93.0,0.19999999999999996,12868.8639,13165420.8,4.1,4.0,0.757,14.4,Severe obesity,Americas
Barbados,Developing,2003.0,73.7,121.0,0.0,7.65,13.51399170000002,91.0,0.0,45.4,0.0,9.0,5.82,89.0,0.40000000000000013,1228.5447000000004,1250210.4000000004,4.1,4.1,0.753,14.2,Severe obesity,Americas
Barbados,Developing,2002.0,73.5,123.0,0.0,7.59,133.09949100000006,66.0,0.0,44.6,0.0,86.0,5.76,87.0,0.8,11675.39395,3581490.000000002,4.2,4.1,0.749,14.0,Severe obesity,Americas
Barbados,Developing,2001.0,73.4,125.0,0.0,7.379999999999999,138.1664627,18.000000000000007,0.0,43.8,0.0,93.0,5.47,84.0,0.7,11513.87189,6998124.600000001,4.2,4.2,0.75,14.0,Severe obesity,Americas
Barbados,Developing,2000.0,73.3,127.0,0.0,7.43,1140.615754,73.6,0.0,43.0,0.0,86.0,5.16,93.0,0.9,11568.1111,13646925.6,4.3,4.2,0.741,14.0,Severe obesity,Americas
Belarus,Developing,2015.0,72.3,196.0,0.0,5.199999999999999,0.0,99.0,2.0,62.3,0.0,99.0,6.3660000000000005,99.0,0.10000000000000009,5949.11677,9489616.0,1.8999999999999995,2.0,0.798,15.6,Severe obesity,Europe
Belarus,Developing,2014.0,72.0,199.0,0.0,13.939999999999998,1147.1114,97.0,64.0,61.7,0.0,97.0,5.69,97.0,0.10000000000000009,8318.429294,9474511.0,1.8999999999999995,2.0,0.796,15.7,Severe obesity,Europe
Belarus,Developing,2013.0,71.7,23.0,0.0,14.66,1109.854619,98.0,16.0,61.1,0.9999999999999929,98.0,6.7,98.0,0.10000000000000009,7978.825443,9465997.0,2.0,2.0,0.796,15.7,Severe obesity,Europe
